id,latitude,longitude,price,,,,,,,,,
16477283,1.37741,103.75807,160,,,,,,,,,
16495388,1.27329,103.83743,200,,,,,,,,,
16502098,1.31889,103.91243,42,,,,,,,,,
16503238,1.36034,103.76572,40,,,,,,,,,
16519375,1.29732,103.8397,59,,,,,,,,,
16522880,1.28489,103.84293,30,,,,,,,,,
16524551,1.28489,103.84323,31,,,,,,,,,
16552273,1.30747,103.86212,49,,,,,,,,,
16565287,1.31402,103.85493,54,,,,,,,,,
16578603,1.4182,103.83669,21,,,,,,,,,
16621264,1.29666,103.8371,130,,,,,,,,,
16650721,1.44154,103.82184,126,,,,,,,,,
16677104,1.31264,103.85647,255,,,,,,,,,
16701352,1.27343,103.8456,160,,,,,,,,,
16742820,1.29719,103.83861,220,,,,,,,,,
16743909,1.29685,103.83809,170,,,,,,,,,
16750061,1.29899,103.8386,170,,,,,,,,,
16758638,1.30961,103.79772,98,,,,,,,,,
16798945,1.3098,103.86165,30,,,,,,,,,
16832754,1.30767,103.7967,241,,,,,,,,,
16846533,1.29755,103.83676,170,,,,,,,,,
16848828,1.29699,103.83858,170,,,,,,,,,
16881298,1.44241,103.82172,106,,,,,,,,,
16891958,1.30617,103.8612,80,,,,,,,,,
16947051,1.31185,103.86015,67,,,,,,,,,
16964241,1.28299,103.84457,31,,,,,,,,,
16966634,1.38565,103.87355,90,,,,,,,,,
16985394,1.31005,103.85829,560,,,,,,,,,
16988242,1.3147,103.88163,37,,,,,,,,,
17016908,1.42959,103.78049,275,,,,,,,,,
17037625,1.29846,103.83738,137,,,,,,,,,
17053896,1.31198,103.87923,50,,,,,,,,,
17110437,1.31232,103.85899,255,,,,,,,,,
17112396,1.44196,103.8249,212,,,,,,,,,
17123186,1.31522,103.882,59,,,,,,,,,
17179470,1.43109,103.77355,38,,,,,,,,,
17275135,1.30447,103.83852,96,,,,,,,,,
17325640,1.3468,103.7234,81,,,,,,,,,
17414394,1.31143,103.86067,49,,,,,,,,,
17454856,1.31352,103.85333,93,,,,,,,,,
17483368,1.30784,103.86116,59,,,,,,,,,
17488373,1.30834,103.86143,49,,,,,,,,,
17519803,1.28498,103.84351,79,,,,,,,,,
17626886,1.3095,103.86144,49,,,,,,,,,
17643521,1.30885,103.86218,57,,,,,,,,,
17672050,1.31157,103.86069,34,,,,,,,,,
17684352,1.30098,103.84488,150,,,,,,,,,
17736530,1.33727,103.69013,100,,,,,,,,,
17740089,1.30571,103.84077,65,,,,,,,,,
17766467,1.30957,103.86134,59,,,,,,,,,
17768467,1.34608,103.72186,81,,,,,,,,,
17769862,1.31358,103.85453,51,,,,,,,,,
17798438,1.30411,103.83707,1600,,,,,,,,,
17798496,1.30411,103.83707,500,,,,,,,,,
17812922,1.30411,103.83707,1000,,,,,,,,,
17813026,1.30411,103.83707,950,,,,,,,,,
17813122,1.30411,103.83707,900,,,,,,,,,
17814377,1.30411,103.83707,1400,,,,,,,,,
17863026,1.30775,103.85217,45,,,,,,,,,
17868078,1.29803,103.85106,85,,,,,,,,,
17868090,1.29955,103.84896,76,,,,,,,,,
17884419,1.35156,103.69888,63,,,,,,,,,
17899942,1.31341,103.86042,255,,,,,,,,,
17927897,1.28742,103.84786,256,,,,,,,,,
17928170,1.28738,103.84773,222,,,,,,,,,
17928273,1.28918,103.84934,181,,,,,,,,,
17929045,1.29649,103.85526,165,,,,,,,,,
17929049,1.29649,103.85526,185,,,,,,,,,
17929052,1.29649,103.85526,270,,,,,,,,,
17929053,1.29649,103.85526,320,,,,,,,,,
17929054,1.29649,103.85526,290,,,,,,,,,
17929055,1.29649,103.85526,155,,,,,,,,,
17929480,1.28336,103.84139,40,,,,,,,,,
17947055,1.28482,103.84158,40,,,,,,,,,
17949590,1.31738,103.90893,40,,,,,,,,,
18052476,1.31001,103.84101,70,,,,,,,,,
18085436,1.35487,103.8687,375,,,,,,,,,
18086207,1.30112,103.85232,165,,,,,,,,,
18109887,1.32,103.76018,59,,,,,,,,,
18117026,1.33437,103.74177,90,,,,,,,,,
18151459,1.34443,103.71245,58,,,,,,,,,
18166182,1.27731,103.84322,399,,,,,,,,,
18169687,1.32551,103.91498,130,,,,,,,,,
18180874,1.27941,103.78772,216,,,,,,,,,
18184250,1.31314,103.88002,55,,,,,,,,,
18199481,1.28915,103.84825,155,,,,,,,,,
18202395,1.28242,103.84723,194,,,,,,,,,
18203227,1.29806,103.84904,75,,,,,,,,,
18235755,1.30825,103.84003,68,,,,,,,,,
18253219,1.27361,103.84421,119,,,,,,,,,
18286281,1.29454,103.76795,80,,,,,,,,,
18342015,1.32478,103.9147,130,,,,,,,,,
18388608,1.31184,103.88672,129,,,,,,,,,
18395154,1.29617,103.84158,120,,,,,,,,,
18421322,1.30825,103.8616,49,,,,,,,,,
18434466,1.31131,103.87237,49,,,,,,,,,
18452100,1.30858,103.86098,30,,,,,,,,,
18479131,1.27554,103.84119,70,,,,,,,,,
18484277,1.30587,103.89771,137,,,,,,,,,
18508828,1.44882,103.79933,75,,,,,,,,,
18513959,1.30983,103.862,51,,,,,,,,,
18585234,1.28386,103.82993,999,,,,,,,,,
18646333,1.2746,103.84181,73,,,,,,,,,
18674998,1.29765,103.83627,200,,,,,,,,,
18675202,1.29892,103.83846,200,,,,,,,,,
18722082,1.48662,103.81455,62,,,,,,,,,
18784667,1.45838,103.76634,108,,,,,,,,,
18796296,1.46021,103.73418,96,,,,,,,,,
18858584,1.29907,103.83825,190,,,,,,,,,
18905203,1.29558,103.76533,43,,,,,,,,,
18955694,1.41326,103.65415,87,,,,,,,,,
18978986,1.44328,103.82434,99,,,,,,,,,
19011616,1.41417,103.65248,87,,,,,,,,,
19056267,1.31112,103.85809,59,,,,,,,,,
19101560,1.41377,103.653,87,,,,,,,,,
19107598,1.31633,103.85318,118,,,,,,,,,
19132856,1.30724,103.8527,51,,,,,,,,,
19152646,1.46549,103.77163,18,,,,,,,,,
19200431,1.3577,103.75882,40,,,,,,,,,
19218794,1.30954,103.91471,100,,,,,,,,,
19231371,1.31669,103.91258,130,,,,,,,,,
19258336,1.37601,103.90101,99,,,,,,,,,
19282261,1.35775,103.76081,44,,,,,,,,,
19351097,1.3172,103.75876,142,,,,,,,,,
19438458,1.35732,103.82808,330,,,,,,,,,
19490734,1.368,103.85688,49,,,,,,,,,
19491036,1.33791,103.6947,45,,,,,,,,,
19534648,1.28142,103.85261,541,,,,,,,,,
19535251,1.28143,103.85232,612,,,,,,,,,
19575817,1.30411,103.83707,510,,,,,,,,,
19575854,1.30411,103.83707,530,,,,,,,,,
19595322,1.30291,103.83403,488,,,,,,,,,
19595827,1.30435,103.83382,880,,,,,,,,,
19615505,1.30944,103.8828,135,,,,,,,,,
19648215,1.28203,103.85404,239,,,,,,,,,
19652882,1.28065,103.8519,224,,,,,,,,,
19720477,1.36662,103.86305,135,,,,,,,,,
19731540,1.2795,103.78385,113,,,,,,,,,
19774490,1.30791,103.86305,59,,,,,,,,,
19774868,1.37579,103.84928,150,,,,,,,,,
19831199,1.30477,103.85073,140,,,,,,,,,
19847774,1.28359,103.84625,220,,,,,,,,,
19881239,1.28295,103.8444,201,,,,,,,,,
19895150,1.28116,103.8536,461,,,,,,,,,
20016031,1.27719,103.84256,399,,,,,,,,,
20016671,1.32449,103.84315,127,,,,,,,,,
20065234,1.31021,103.85817,145,,,,,,,,,
20067131,1.41503,103.65524,89,,,,,,,,,
20068221,1.31498,103.88642,30,,,,,,,,,
20084815,1.30442,103.8325,651,,,,,,,,,
20096441,1.3022,103.83398,660,,,,,,,,,
20181595,1.28483,103.84364,31,,,,,,,,,
20181917,1.28484,103.84285,31,,,,,,,,,
20181944,1.283,103.84484,31,,,,,,,,,
20182075,1.28782,103.82832,95,,,,,,,,,
20247516,1.2652,103.819,2500,,,,,,,,,
20268188,1.44185,103.82356,92,,,,,,,,,
20363687,1.30922,103.86962,250,,,,,,,,,
20395120,1.39368,103.91515,52,,,,,,,,,
20459428,1.31219,103.85702,69,,,,,,,,,
20468114,1.44184,103.82358,134,,,,,,,,,
20493116,1.41446,103.65556,90,,,,,,,,,
20512779,1.34401,103.77275,90,,,,,,,,,
20539655,1.32699,103.84962,39,,,,,,,,,
20547412,1.34156,103.84194,180,,,,,,,,,
20564987,1.27619,103.83665,70,,,,,,,,,
20625688,1.3147,103.88163,49,,,,,,,,,
20625726,1.31541,103.88217,49,,,,,,,,,
20625773,1.31539,103.88213,49,,,,,,,,,
20631625,1.28684,103.78593,255,,,,,,,,,
20658143,1.31439,103.75904,160,,,,,,,,,
20659099,1.31505,103.75884,236,,,,,,,,,
20754763,1.28039,103.85389,65,,,,,,,,,
20772493,1.43964,103.82401,121,,,,,,,,,
20774303,1.44199,103.82264,70,,,,,,,,,
20774506,1.43979,103.82187,213,,,,,,,,,
20774607,1.4406,103.82203,92,,,,,,,,,
20775615,1.41426,103.65248,124,,,,,,,,,
20778113,1.30928,103.89457,65,,,,,,,,,
20788751,1.31039,103.85819,65,,,,,,,,,
20791161,1.31947,103.64828,10286,,,,,,,,,
20803693,1.2846,103.8433,126,,,,,,,,,
20806898,1.30252,103.84143,473,,,,,,,,,
20813719,1.29614,103.83546,156,,,,,,,,,
20822762,1.28205,103.85306,65,,,,,,,,,
20823632,1.31655,103.88148,59,,,,,,,,,
20824274,1.2848,103.84137,59,,,,,,,,,
20856422,1.28304,103.84315,40,,,,,,,,,
20865016,1.35751,103.83001,50,,,,,,,,,
20880300,1.3614,103.76444,50,,,,,,,,,
20888336,1.33463,103.80969,47,,,,,,,,,
20904654,1.32165,103.84119,97,,,,,,,,,
20984770,1.31141,103.8566,69,,,,,,,,,
20991586,1.46807,103.77166,75,,,,,,,,,
21004249,1.28622,103.85473,90,,,,,,,,,
21013726,1.30852,103.86103,99,,,,,,,,,
21015410,1.30895,103.86149,59,,,,,,,,,
21015787,1.3097,103.8617,59,,,,,,,,,
21015821,1.33253,103.78883,220,,,,,,,,,
21015824,1.33048,103.78882,140,,,,,,,,,
21015873,1.29806,103.85257,175,,,,,,,,,
21015874,1.29806,103.85257,175,,,,,,,,,
21015876,1.29806,103.85257,175,,,,,,,,,
21015880,1.29806,103.85257,200,,,,,,,,,
21015881,1.29806,103.85257,200,,,,,,,,,
21015977,1.29806,103.85257,200,,,,,,,,,
21037930,1.37776,103.73604,71,,,,,,,,,
21044947,1.32161,103.84791,225,,,,,,,,,
21049838,1.28484,103.85875,57,,,,,,,,,
21050025,1.28875,103.85302,68,,,,,,,,,
21061607,1.28525,103.8529,80,,,,,,,,,
21116801,1.46253,103.73511,54,,,,,,,,,
21145943,1.28412,103.84245,48,,,,,,,,,
21147846,1.41451,103.65333,155,,,,,,,,,
21154124,1.30103,103.85222,69,,,,,,,,,
21182751,1.31672,103.8597,144,,,,,,,,,
21200260,1.27528,103.84398,141,,,,,,,,,
21214988,1.29514,103.83672,156,,,,,,,,,
21283595,1.29867,103.83666,170,,,,,,,,,
21358634,1.31351,103.85355,55,,,,,,,,,
21370642,1.28455,103.83142,353,,,,,,,,,
21402272,1.33084,103.90841,129,,,,,,,,,
21415749,1.30161,103.8596,92,,,,,,,,,
21416331,1.3011,103.8604,94,,,,,,,,,
21416445,1.30041,103.85857,161,,,,,,,,,
21419965,1.39558,103.75212,55,,,,,,,,,
21420790,1.28684,103.8472,161,,,,,,,,,
21462227,1.30041,103.85857,582,,,,,,,,,
21552874,1.29934,103.89046,388,,,,,,,,,
21553387,1.32528,103.85035,99,,,,,,,,,
21605333,1.28616,103.84908,211,,,,,,,,,
21618684,1.4145,103.65557,110,,,,,,,,,
21630469,1.46724,103.7698,68,,,,,,,,,
21650745,1.39539,103.75033,35,,,,,,,,,
21658483,1.31263,103.8587,260,,,,,,,,,
21670282,1.30447,103.83378,1101,,,,,,,,,
21671407,1.33366,103.74233,150,,,,,,,,,
21693605,1.46785,103.77043,43,,,,,,,,,
21703476,1.3101,103.86233,49,,,,,,,,,
21716537,1.35573,103.83402,50,,,,,,,,,
21717466,1.41921,103.6562,143,,,,,,,,,
21718303,1.27988,103.85165,80,,,,,,,,,
21722898,1.3147,103.88163,39,,,,,,,,,
21723053,1.41388,103.65483,80,,,,,,,,,
21793363,1.31563,103.88228,39,,,,,,,,,
21803237,1.31496,103.88168,36,,,,,,,,,
21806277,1.27394,103.84438,195,,,,,,,,,
21854678,1.29951,103.88525,172,,,,,,,,,
21854687,1.29951,103.88525,184,,,,,,,,,
21865119,1.31249,103.85768,57,,,,,,,,,
21887155,1.31353,103.90487,40,,,,,,,,,
21888054,1.29574,103.83687,240,,,,,,,,,
21888290,1.31159,103.88769,129,,,,,,,,,
21916263,1.30957,103.86113,49,,,,,,,,,
21927257,1.31475,103.88165,39,,,,,,,,,
21928795,1.31183,103.8588,69,,,,,,,,,
21937326,1.32013,103.88114,500,,,,,,,,,
21953185,1.34263,103.68678,51,,,,,,,,,
21970302,1.28471,103.84319,48,,,,,,,,,
22000266,1.41415,103.65424,115,,,,,,,,,
22003689,1.41368,103.65307,39,,,,,,,,,
22007320,1.36887,103.7711,79,,,,,,,,,
22019165,1.28449,103.84294,48,,,,,,,,,
22021287,1.33637,103.74143,90,,,,,,,,,
22051870,1.31856,103.91075,36,,,,,,,,,
22051992,1.28449,103.84294,45,,,,,,,,,
22090557,1.41198,103.84497,188,,,,,,,,,
22090559,1.41022,103.8433,188,,,,,,,,,
22090561,1.41009,103.84538,188,,,,,,,,,
22090563,1.41016,103.84376,170,,,,,,,,,
22090564,1.41194,103.84395,150,,,,,,,,,
22090931,1.31169,103.76175,387,,,,,,,,,
22114845,1.31222,103.88308,56,,,,,,,,,
22116641,1.31322,103.88377,99,,,,,,,,,
22133845,1.33195,103.87706,74,,,,,,,,,
22143968,1.31214,103.88408,55,,,,,,,,,
22158920,1.31233,103.88297,55,,,,,,,,,
22177543,1.28019,103.7857,113,,,,,,,,,
22193170,1.34589,103.71821,55,,,,,,,,,
22196788,1.31083,103.8593,69,,,,,,,,,
22214451,1.30936,103.86254,59,,,,,,,,,
22233862,1.34228,103.7723,95,,,,,,,,,
22252473,1.33236,103.78722,220,,,,,,,,,
22267147,1.3147,103.88163,33,,,,,,,,,
22270822,1.46029,103.76788,236,,,,,,,,,
22302149,1.41482,103.65494,73,,,,,,,,,
22310009,1.47125,103.76245,62,,,,,,,,,
22317980,1.43237,103.78645,150,,,,,,,,,
22319573,1.46575,103.77217,310,,,,,,,,,
22329509,1.28206,103.8538,90,,,,,,,,,
22329702,1.32357,103.9133,140,,,,,,,,,
22330042,1.32228,103.91492,117,,,,,,,,,
22330144,1.32374,103.91537,114,,,,,,,,,
22330228,1.32217,103.91549,137,,,,,,,,,
22330294,1.32211,103.91541,180,,,,,,,,,
22345943,1.30736,103.86222,49,,,,,,,,,
22348216,1.31064,103.87986,47,,,,,,,,,
22361966,1.30418,103.84057,93,,,,,,,,,
22376153,1.31049,103.86129,49,,,,,,,,,
22395492,1.30979,103.86145,49,,,,,,,,,
22402277,1.32283,103.92194,80,,,,,,,,,
22424797,1.46972,103.77029,40,,,,,,,,,
22425260,1.46984,103.76997,39,,,,,,,,,
22425577,1.46824,103.771,32,,,,,,,,,
22425767,1.46948,103.771,46,,,,,,,,,
22426003,1.46921,103.77148,109,,,,,,,,,
22441995,1.29518,103.84368,100,,,,,,,,,
22454647,1.36999,103.94576,393,,,,,,,,,
22458255,1.35675,103.83895,80,,,,,,,,,
22469925,1.29818,103.85067,260,,,,,,,,,
22475917,1.33627,103.7415,120,,,,,,,,,
22499652,1.46402,103.74532,47,,,,,,,,,
22541552,1.41277,103.65614,109,,,,,,,,,
22544362,1.27424,103.8443,151,,,,,,,,,
22561172,1.297,103.83774,170,,,,,,,,,
22577896,1.34162,103.76086,235,,,,,,,,,
22588306,1.2789,103.78739,223,,,,,,,,,
22590845,1.28379,103.84375,59,,,,,,,,,
22594189,1.29776,103.83869,170,,,,,,,,,
22620261,1.37917,103.76748,35,,,,,,,,,
22627321,1.32908,103.72341,70,,,,,,,,,
22646095,1.46917,103.7291,819,,,,,,,,,
22666446,1.3111,103.88247,48,,,,,,,,,
22708024,1.30029,103.84699,85,,,,,,,,,
22719308,1.4605,103.74553,43,,,,,,,,,
22720008,1.28449,103.84294,69,,,,,,,,,
22720801,1.46625,103.72812,156,,,,,,,,,
22733377,1.29811,103.87299,118,,,,,,,,,
22745179,1.27831,103.85082,180,,,,,,,,,
22760803,1.27575,103.84442,165,,,,,,,,,
22798533,1.30212,103.83204,880,,,,,,,,,
22819808,1.44429,103.79311,80,,,,,,,,,
22826338,1.30462,103.78401,200,,,,,,,,,
22874441,1.29022,103.83721,173,,,,,,,,,
22889194,1.46074,103.73479,153,,,,,,,,,
22890318,1.28075,103.78767,217,,,,,,,,,
22912035,1.30243,103.84007,538,,,,,,,,,
22912163,1.30236,103.84184,1356,,,,,,,,,
22918883,1.30153,103.80097,403,,,,,,,,,
22971370,1.27942,103.78552,359,,,,,,,,,
22979766,1.38626,103.74444,38,,,,,,,,,
22990388,1.30253,103.84111,979,,,,,,,,,
22990457,1.3006,103.84177,883,,,,,,,,,
22994369,1.46783,103.77074,69,,,,,,,,,
23015765,1.27957,103.78695,178,,,,,,,,,
23045739,1.29806,103.85257,230,,,,,,,,,
23046881,1.47638,103.84707,781,,,,,,,,,
23048720,1.28449,103.84294,45,,,,,,,,,
23052237,1.31406,103.92479,99,,,,,,,,,
23063409,1.29795,103.85247,185,,,,,,,,,
23070535,1.28449,103.84294,79,,,,,,,,,
23072323,1.31226,103.88303,48,,,,,,,,,
23080358,1.28449,103.84294,79,,,,,,,,,
23083547,1.31512,103.84096,330,,,,,,,,,
23084195,1.31806,103.84587,410,,,,,,,,,
23093266,1.46679,103.76443,38,,,,,,,,,
23094299,1.30282,103.83225,704,,,,,,,,,
23097015,1.3147,103.88163,39,,,,,,,,,
23099986,1.41682,103.65336,71,,,,,,,,,
23169041,1.31388,103.85292,59,,,,,,,,,
23224067,1.28994,103.77675,100,,,,,,,,,
23249199,1.46339,103.76208,47,,,,,,,,,
23256379,1.28111,103.78662,223,,,,,,,,,
23258478,1.32158,103.85256,500,,,,,,,,,
23264528,1.31112,103.77138,45,,,,,,,,,
23277237,1.3145,103.85392,44,,,,,,,,,
23315012,1.28787,103.85032,173,,,,,,,,,
23318905,1.31084,103.79765,89,,,,,,,,,
23345095,1.2955,103.82924,80,,,,,,,,,
23348921,1.28539,103.84232,79,,,,,,,,,
23360633,1.31072,103.79624,84,,,,,,,,,
23361035,1.31078,103.79702,70,,,,,,,,,
23362375,1.30372,103.83913,70,,,,,,,,,
23362544,1.30562,103.84048,110,,,,,,,,,
23380147,1.2986,103.8368,170,,,,,,,,,
23380199,1.29882,103.83807,170,,,,,,,,,
23380807,1.31416,103.8399,57,,,,,,,,,
23380866,1.29682,103.83844,200,,,,,,,,,
23403996,1.29971,103.83795,364,,,,,,,,,
23449604,1.46177,103.73593,55,,,,,,,,,
23457264,1.32167,103.74987,55,,,,,,,,,
23496793,1.31247,103.86071,213,,,,,,,,,
23506068,1.27633,103.84515,144,,,,,,,,,
23509109,1.38769,103.89308,67,,,,,,,,,
23518007,1.46241,103.73539,175,,,,,,,,,
23598682,1.35549,103.95915,500,,,,,,,,,
23604711,1.35791,103.82841,207,,,,,,,,,
23615455,1.41485,103.65334,122,,,,,,,,,
23658989,1.30376,103.78445,390,,,,,,,,,
23693616,1.41706,103.65619,249,,,,,,,,,
23733935,1.29377,103.82896,90,,,,,,,,,
23742775,1.41411,103.65424,45,,,,,,,,,
23760158,1.27475,103.83361,65,,,,,,,,,
23861900,1.29303,103.77312,223,,,,,,,,,
23862116,1.30379,103.83998,84,,,,,,,,,
23863811,1.29904,103.83706,140,,,,,,,,,
23874999,1.29162,103.84373,149,,,,,,,,,
23931105,1.46548,103.72622,113,,,,,,,,,
23952104,1.46312,103.76864,37,,,,,,,,,
23964810,1.40683,103.75585,290,,,,,,,,,
23965690,1.28706,103.80514,290,,,,,,,,,
23968828,1.31167,103.87476,320,,,,,,,,,
23968956,1.31916,103.76234,135,,,,,,,,,
23999726,1.41598,103.65356,41,,,,,,,,,
24014075,1.46759,103.77055,43,,,,,,,,,
24023173,1.33825,103.84136,91,,,,,,,,,
24025735,1.28,103.78772,223,,,,,,,,,
24030192,1.28137,103.78576,359,,,,,,,,,
24044750,1.26625,103.8196,320,,,,,,,,,
24044899,1.27121,103.84257,310,,,,,,,,,
24048644,1.27749,103.83909,310,,,,,,,,,
24087563,1.28457,103.8325,60,,,,,,,,,
24114234,1.31625,103.88673,200,,,,,,,,,
24125960,1.28142,103.78721,113,,,,,,,,,
24128889,1.46558,103.72819,78,,,,,,,,,
24161078,1.28028,103.78564,213,,,,,,,,,
24211014,1.33205,103.94445,138,,,,,,,,,
24212593,1.30017,103.85975,694,,,,,,,,,
24235192,1.31854,103.91184,330,,,,,,,,,
24238015,1.28329,103.84385,493,,,,,,,,,
24299476,1.46795,103.77127,68,,,,,,,,,
24300044,1.2842,103.84255,51,,,,,,,,,
24345695,1.46932,103.77088,49,,,,,,,,,
24412725,1.31201,103.67881,305,,,,,,,,,
24420175,1.30606,103.84025,74,,,,,,,,,
24435157,1.30119,103.81491,238,,,,,,,,,
24447655,1.28116,103.78732,223,,,,,,,,,
24500374,1.37814,103.9411,100,,,,,,,,,
24503612,1.33103,103.74639,312,,,,,,,,,
24506349,1.29179,103.80622,270,,,,,,,,,
24528929,1.31418,103.89883,49,,,,,,,,,
24545780,1.46451,103.74521,30,,,,,,,,,
24546514,1.31434,103.8991,42,,,,,,,,,
24569607,1.3147,103.88163,39,,,,,,,,,
24571017,1.31534,103.89967,39,,,,,,,,,
24594306,1.30087,103.85736,180,,,,,,,,,
24606096,1.28043,103.78655,286,,,,,,,,,
24609199,1.30398,103.85426,266,,,,,,,,,
24618190,1.31124,103.76152,474,,,,,,,,,
24631182,1.41382,103.65417,87,,,,,,,,,
24635669,1.28347,103.84166,69,,,,,,,,,
24636266,1.28372,103.84139,69,,,,,,,,,
24636530,1.28486,103.84338,69,,,,,,,,,
24659042,1.2838,103.83412,97,,,,,,,,,
24660198,1.29545,103.84207,333,,,,,,,,,
24664051,1.28459,103.83474,89,,,,,,,,,
24682695,1.299,103.83634,200,,,,,,,,,
24707713,1.28457,103.83461,69,,,,,,,,,
24720145,1.31103,103.88694,65,,,,,,,,,
24725185,1.30371,103.84017,68,,,,,,,,,
24741587,1.29629,103.85205,145,,,,,,,,,
24761439,1.29819,103.85129,145,,,,,,,,,
24763374,1.29773,103.85314,145,,,,,,,,,
24763494,1.2961,103.85267,145,,,,,,,,,
24763572,1.29745,103.85343,145,,,,,,,,,
24763675,1.29615,103.8513,145,,,,,,,,,
24765067,1.29801,103.85361,130,,,,,,,,,
24765141,1.29806,103.85187,130,,,,,,,,,
24765195,1.2969,103.85354,130,,,,,,,,,
24781520,1.28709,103.84945,140,,,,,,,,,
24785006,1.30878,103.86242,49,,,,,,,,,
24785613,1.3106,103.86266,30,,,,,,,,,
24786824,1.28852,103.84865,280,,,,,,,,,
24787083,1.28726,103.84777,63,,,,,,,,,
24787313,1.30957,103.85143,90,,,,,,,,,
24816970,1.46487,103.73077,33,,,,,,,,,
24818719,1.46125,103.77006,46,,,,,,,,,
24834130,1.46207,103.76827,45,,,,,,,,,
24835791,1.35417,103.75086,90,,,,,,,,,
24848765,1.3707,103.84236,18,,,,,,,,,
24849782,1.37003,103.84241,13,,,,,,,,,
24855606,1.27939,103.78719,162,,,,,,,,,
24857166,1.2797,103.78603,223,,,,,,,,,
24863189,1.31511,103.92026,55,,,,,,,,,
24900530,1.31009,103.86182,33,,,,,,,,,
24919927,1.30907,103.86187,59,,,,,,,,,
24924507,1.46586,103.72579,412,,,,,,,,,
24940113,1.28953,103.81936,188,,,,,,,,,
24972169,1.2842,103.84255,69,,,,,,,,,
24979153,1.28286,103.83403,60,,,,,,,,,
24984672,1.2835,103.8351,90,,,,,,,,,
25022657,1.27303,103.84586,185,,,,,,,,,
25072921,1.41502,103.65016,113,,,,,,,,,
25087117,1.31088,103.8604,59,,,,,,,,,
25096569,1.28176,103.85212,100,,,,,,,,,
25130085,1.31129,103.88421,55,,,,,,,,,
25141849,1.32061,103.91102,250,,,,,,,,,
25143591,1.46451,103.72612,125,,,,,,,,,
25183317,1.3189,103.91284,90,,,,,,,,,
25183623,1.31754,103.91241,100,,,,,,,,,
25183926,1.31828,103.91211,100,,,,,,,,,
25184205,1.31878,103.9121,100,,,,,,,,,
25218283,1.46925,103.77075,64,,,,,,,,,
25282863,1.38143,103.86984,80,,,,,,,,,
25300648,1.3539,103.71707,150,,,,,,,,,
25306072,1.28203,103.85311,65,,,,,,,,,
25306664,1.31197,103.7618,340,,,,,,,,,
25310826,1.34896,103.92735,115,,,,,,,,,
25324517,1.27891,103.78764,350,,,,,,,,,
25353206,1.28417,103.84224,69,,,,,,,,,
25360027,1.46438,103.76086,44,,,,,,,,,
25364632,1.28164,103.85358,132,,,,,,,,,
25366424,1.38351,103.86923,40,,,,,,,,,
25385698,1.28136,103.78613,183,,,,,,,,,
25399038,1.37984,103.89745,65,,,,,,,,,
25402824,1.30288,103.85126,54,,,,,,,,,
25424295,1.28157,103.78746,110,,,,,,,,,
25432123,1.31297,103.85789,69,,,,,,,,,
25435388,1.32167,103.90557,99,,,,,,,,,
25440553,1.35331,103.83444,40,,,,,,,,,
25505227,1.32547,103.86255,30,,,,,,,,,
25516668,1.32703,103.86461,80,,,,,,,,,
25552819,1.4621,103.7695,114,,,,,,,,,
25632240,1.41338,103.65464,57,,,,,,,,,
25711980,1.29226,103.80781,330,,,,,,,,,
25746140,1.4471,103.83221,25,,,,,,,,,
25765385,1.28026,103.85347,77,,,,,,,,,
25768720,1.35699,103.89315,41,,,,,,,,,
25797887,1.28495,103.84148,69,,,,,,,,,
25815030,1.2958,103.83642,120,,,,,,,,,
25835095,1.41366,103.65313,103,,,,,,,,,
25856210,1.42967,103.7843,24,,,,,,,,,
25860399,1.2842,103.84255,79,,,,,,,,,
25877353,1.30341,103.78508,390,,,,,,,,,
25892078,1.27972,103.84983,500,,,,,,,,,
25899420,1.35179,103.75778,65,,,,,,,,,
25909373,1.3147,103.88163,39,,,,,,,,,
25926356,1.31669,103.84278,280,,,,,,,,,
25927281,1.31623,103.8407,280,,,,,,,,,
25949294,1.27936,103.78765,223,,,,,,,,,
25953564,1.30264,103.86022,456,,,,,,,,,
25958446,1.41662,103.64941,60,,,,,,,,,
25963531,1.28341,103.84165,79,,,,,,,,,
25985995,1.31505,103.84257,330,,,,,,,,,
26024853,1.46572,103.72645,466,,,,,,,,,
26093121,1.32358,103.91458,170,,,,,,,,,
26143135,1.28024,103.8516,95,,,,,,,,,
26175477,1.46177,103.7691,120,,,,,,,,,
26183286,1.30309,103.8514,59,,,,,,,,,
26199521,1.28028,103.78541,200,,,,,,,,,
26207243,1.29022,103.80674,270,,,,,,,,,
26217724,1.28033,103.84893,500,,,,,,,,,
26242576,1.41936,103.65632,71,,,,,,,,,
26290123,1.31489,103.88158,39,,,,,,,,,
26290281,1.3149,103.88163,38,,,,,,,,,
26293068,1.31213,103.86169,30,,,,,,,,,
26294850,1.41537,103.6522,87,,,,,,,,,
26344207,1.38611,103.74446,38,,,,,,,,,
26369349,1.32646,103.94751,109,,,,,,,,,
26382243,1.285,103.84214,45,,,,,,,,,
26432259,1.2801,103.85331,85,,,,,,,,,
26435923,1.31804,103.85151,62,,,,,,,,,
26581203,1.45994,103.76894,74,,,,,,,,,
26583889,1.29307,103.82951,85,,,,,,,,,
26584687,1.31681,103.84569,350,,,,,,,,,
26609511,1.46863,103.72682,71,,,,,,,,,
26672993,1.46335,103.76151,43,,,,,,,,,
26683244,1.46432,103.72639,156,,,,,,,,,
26706445,1.41671,103.65773,2994,,,,,,,,,
